"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","","","","","image-keyboard-response","345","2.0.0","466272","panu1747hap","cheetah","null","stimuli/street_47.jpg","null","street","L","non-repeat","null","296","stimuli/street_47.jpg","","","","",""
"","","","","","image-keyboard-response","346","2.0.0","467276","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","non-repeat","null","297","stimuli/bathroom_2.jpg","","","","",""
"","","","","","image-keyboard-response","347","2.0.0","468280","panu1747hap","cheetah","null","stimuli/gym_51.jpg","null","gym","B","non-repeat","null","298","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","348","2.0.0","469288","panu1747hap","cheetah","null","stimuli/field_43.jpg","null","field","C","non-repeat","null","299","stimuli/field_43.jpg","","","","",""
"","","","","","image-keyboard-response","349","2.0.0","470292","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","300","stimuli/playground_60.jpg","","","","",""
"","","","","","image-keyboard-response","350","2.0.0","471295","panu1747hap","cheetah","620","stimuli/playground_60.jpg"," ","playground","G","repeat"," ","300","","","","","",""
"","","","","","image-keyboard-response","351","2.0.0","472299","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","301","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","352","2.0.0","473303","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","302","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","353","2.0.0","474306","panu1747hap","cheetah","805","stimuli/bridge_12.jpg"," ","bridge","I","repeat"," ","302","","","","","",""
"","","","","","image-keyboard-response","354","2.0.0","475310","panu1747hap","cheetah","null","stimuli/bar_9.jpg","null","bar","J","non-repeat","null","303","stimuli/bar_9.jpg","","","","",""
"","","","","","image-keyboard-response","355","2.0.0","476314","panu1747hap","cheetah","null","stimuli/kitchen_46.jpg","null","kitchen","K","non-repeat","null","304","stimuli/kitchen_46.jpg","","","","",""
